# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-06 03:08:46 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06043500 Gallatin River near Gallatin Gateway, MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06043500
#            TS   parameter     statistic     Description
#         80830       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	80830_00060_00003	80830_00060_00003_cd
USGS	06043500	2016-10-28	598	A
USGS	06043500	2016-10-29	823	A
USGS	06043500	2016-10-30	764	A
USGS	06043500	2016-10-31	1550	A
USGS	06043500	2016-11-01	1140	A
USGS	06043500	2016-11-02	938	A
USGS	06043500	2016-11-03	824	A
USGS	06043500	2016-11-04	759	A
USGS	06043500	2016-11-05	706	A
USGS	06043500	2016-11-06	676	A
USGS	06043500	2016-11-07	651	A
USGS	06043500	2016-11-08	614	A
USGS	06043500	2016-11-09	597	A
USGS	06043500	2016-11-10	582	A
USGS	06043500	2016-11-11	562	A
USGS	06043500	2016-11-12	552	A
USGS	06043500	2016-11-13	545	A
USGS	06043500	2016-11-14	529	A
USGS	06043500	2016-11-15	545	A
USGS	06043500	2016-11-16	578	A
USGS	06043500	2016-11-17	519	A
USGS	06043500	2016-11-18	400	A
USGS	06043500	2016-11-19	473	A
USGS	06043500	2016-11-20	514	A
USGS	06043500	2016-11-21	499	A
USGS	06043500	2016-11-22	468	A
USGS	06043500	2016-11-23	449	A
USGS	06043500	2016-11-24	439	A
USGS	06043500	2016-11-25	411	A
USGS	06043500	2016-11-26	448	A
USGS	06043500	2016-11-27	434	A
USGS	06043500	2016-11-28	445	A
USGS	06043500	2016-11-29	430	A
USGS	06043500	2016-11-30	351	A
USGS	06043500	2016-12-01	404	A
USGS	06043500	2016-12-02	401	A
USGS	06043500	2016-12-03	381	A
USGS	06043500	2016-12-04	378	A
USGS	06043500	2016-12-05	361	A
USGS	06043500	2016-12-06	271	A
USGS	06043500	2016-12-07	239	A
USGS	06043500	2016-12-08	193	A:e
USGS	06043500	2016-12-09	279	A:e
USGS	06043500	2016-12-10	392	A:e
USGS	06043500	2016-12-11	357	A
USGS	06043500	2016-12-12	356	A
USGS	06043500	2016-12-13	344	A
USGS	06043500	2016-12-14	306	A:e
USGS	06043500	2016-12-15	394	A:e
USGS	06043500	2016-12-16	376	A
USGS	06043500	2016-12-17	302	A
USGS	06043500	2016-12-18	283	A:e
USGS	06043500	2016-12-19	323	A:e
USGS	06043500	2016-12-20	368	A
USGS	06043500	2016-12-21	358	A:e
USGS	06043500	2016-12-22	336	A
USGS	06043500	2016-12-23	345	A
USGS	06043500	2016-12-24	380	A
USGS	06043500	2016-12-25	374	A
USGS	06043500	2016-12-26	346	A
USGS	06043500	2016-12-27	338	A
USGS	06043500	2016-12-28	334	A
USGS	06043500	2016-12-29	327	A
USGS	06043500	2016-12-30	346	A
USGS	06043500	2016-12-31	336	A
USGS	06043500	2017-01-01	328	A
USGS	06043500	2017-01-02	321	A
USGS	06043500	2017-01-03	320	A
USGS	06043500	2017-01-04	356	A
USGS	06043500	2017-01-05	352	A
USGS	06043500	2017-01-06	365	A
USGS	06043500	2017-01-07	369	A
USGS	06043500	2017-01-08	397	A
USGS	06043500	2017-01-09	395	A
USGS	06043500	2017-01-10	365	A
USGS	06043500	2017-01-11	347	A
USGS	06043500	2017-01-12	345	A
USGS	06043500	2017-01-13	323	A
USGS	06043500	2017-01-14	318	A
USGS	06043500	2017-01-15	326	A
USGS	06043500	2017-01-16	348	A
USGS	06043500	2017-01-17	365	A
USGS	06043500	2017-01-18	354	A
USGS	06043500	2017-01-19	362	A
USGS	06043500	2017-01-20	366	A
USGS	06043500	2017-01-21	345	A
USGS	06043500	2017-01-22	331	A
USGS	06043500	2017-01-23	330	A
USGS	06043500	2017-01-24	326	A
USGS	06043500	2017-01-25	319	A
USGS	06043500	2017-01-26	318	A
USGS	06043500	2017-01-27	298	A
USGS	06043500	2017-01-28	298	A
USGS	06043500	2017-01-29	307	A
USGS	06043500	2017-01-30	309	A
USGS	06043500	2017-01-31	318	A
USGS	06043500	2017-02-01	312	A
USGS	06043500	2017-02-02	301	A
USGS	06043500	2017-02-03	304	A
USGS	06043500	2017-02-04	316	A
USGS	06043500	2017-02-05	319	A
USGS	06043500	2017-02-06	315	A
USGS	06043500	2017-02-07	312	A
USGS	06043500	2017-02-08	308	A
USGS	06043500	2017-02-09	316	A
USGS	06043500	2017-02-10	376	A
USGS	06043500	2017-02-11	355	A
USGS	06043500	2017-02-12	304	A
USGS	06043500	2017-02-13	303	A
USGS	06043500	2017-02-14	317	A
USGS	06043500	2017-02-15	322	A
USGS	06043500	2017-02-16	343	A
USGS	06043500	2017-02-17	351	A
USGS	06043500	2017-02-18	350	A
USGS	06043500	2017-02-19	362	A
USGS	06043500	2017-02-20	356	A
USGS	06043500	2017-02-21	359	A
USGS	06043500	2017-02-22	350	A
USGS	06043500	2017-02-23	338	A
USGS	06043500	2017-02-24	329	A
USGS	06043500	2017-02-25	314	A
USGS	06043500	2017-02-26	305	A
USGS	06043500	2017-02-27	306	A
USGS	06043500	2017-02-28	301	A
USGS	06043500	2017-03-01	303	A
USGS	06043500	2017-03-02	301	A
USGS	06043500	2017-03-03	307	A
USGS	06043500	2017-03-04	319	A
USGS	06043500	2017-03-05	317	A
USGS	06043500	2017-03-06	325	A
USGS	06043500	2017-03-07	305	A
USGS	06043500	2017-03-08	312	A
USGS	06043500	2017-03-09	324	A
USGS	06043500	2017-03-10	350	A
USGS	06043500	2017-03-11	364	A
USGS	06043500	2017-03-12	363	A
USGS	06043500	2017-03-13	353	A
USGS	06043500	2017-03-14	364	A
USGS	06043500	2017-03-15	395	A
USGS	06043500	2017-03-16	423	A
USGS	06043500	2017-03-17	420	A
USGS	06043500	2017-03-18	435	A
USGS	06043500	2017-03-19	557	A
USGS	06043500	2017-03-20	605	A
USGS	06043500	2017-03-21	572	A
USGS	06043500	2017-03-22	638	A
USGS	06043500	2017-03-23	662	A
USGS	06043500	2017-03-24	594	A
USGS	06043500	2017-03-25	587	A
USGS	06043500	2017-03-26	545	A
USGS	06043500	2017-03-27	535	A
USGS	06043500	2017-03-28	511	A
USGS	06043500	2017-03-29	498	A
USGS	06043500	2017-03-30	528	A
USGS	06043500	2017-03-31	531	A
USGS	06043500	2017-04-01	503	A
USGS	06043500	2017-04-02	534	A
USGS	06043500	2017-04-03	520	A
USGS	06043500	2017-04-04	498	A
USGS	06043500	2017-04-05	489	A
USGS	06043500	2017-04-06	488	A
USGS	06043500	2017-04-07	523	A
USGS	06043500	2017-04-08	626	A
USGS	06043500	2017-04-09	607	A
USGS	06043500	2017-04-10	544	A
USGS	06043500	2017-04-11	547	A
USGS	06043500	2017-04-12	543	A
USGS	06043500	2017-04-13	566	A
USGS	06043500	2017-04-14	693	A
USGS	06043500	2017-04-15	664	A
USGS	06043500	2017-04-16	628	A
USGS	06043500	2017-04-17	658	A
USGS	06043500	2017-04-18	658	A
USGS	06043500	2017-04-19	665	A
USGS	06043500	2017-04-20	680	A
USGS	06043500	2017-04-21	687	A
USGS	06043500	2017-04-22	662	A
USGS	06043500	2017-04-23	705	A
USGS	06043500	2017-04-24	741	A
USGS	06043500	2017-04-25	757	A
USGS	06043500	2017-04-26	757	A
USGS	06043500	2017-04-27	762	A
USGS	06043500	2017-04-28	740	A
USGS	06043500	2017-04-29	709	A
USGS	06043500	2017-04-30	716	A
USGS	06043500	2017-05-01	711	A
USGS	06043500	2017-05-02	724	A
USGS	06043500	2017-05-03	724	A
USGS	06043500	2017-05-04	797	A
USGS	06043500	2017-05-05	1100	A
USGS	06043500	2017-05-06	1650	A
USGS	06043500	2017-05-07	2170	A
USGS	06043500	2017-05-08	2480	A
USGS	06043500	2017-05-09	2510	A
USGS	06043500	2017-05-10	2350	A
USGS	06043500	2017-05-11	2640	A
USGS	06043500	2017-05-12	3260	A
USGS	06043500	2017-05-13	3760	A
USGS	06043500	2017-05-14	2930	A
USGS	06043500	2017-05-15	2450	A
USGS	06043500	2017-05-16	2190	A
USGS	06043500	2017-05-17	2070	A
USGS	06043500	2017-05-18	1850	A
USGS	06043500	2017-05-19	1710	A
USGS	06043500	2017-05-20	1660	A
USGS	06043500	2017-05-21	1610	A
USGS	06043500	2017-05-22	1660	A
USGS	06043500	2017-05-23	1850	A
USGS	06043500	2017-05-24	2670	A
USGS	06043500	2017-05-25	3130	A
USGS	06043500	2017-05-26	2480	A
USGS	06043500	2017-05-27	2160	A
USGS	06043500	2017-05-28	2120	A
USGS	06043500	2017-05-29	2400	A
USGS	06043500	2017-05-30	2760	A
USGS	06043500	2017-05-31	3210	A
USGS	06043500	2017-06-01	3650	A
USGS	06043500	2017-06-02	3950	A
USGS	06043500	2017-06-03	4090	A
USGS	06043500	2017-06-04	4190	A
USGS	06043500	2017-06-05	4830	A
USGS	06043500	2017-06-06	4350	A
USGS	06043500	2017-06-07	4140	A
USGS	06043500	2017-06-08	4310	A
USGS	06043500	2017-06-09	4070	A
USGS	06043500	2017-06-10	3370	A
USGS	06043500	2017-06-11	2820	A
USGS	06043500	2017-06-12	2630	A
USGS	06043500	2017-06-13	2790	A
USGS	06043500	2017-06-14	2570	A
USGS	06043500	2017-06-15	2350	A
USGS	06043500	2017-06-16	2470	A
USGS	06043500	2017-06-17	2680	A
USGS	06043500	2017-06-18	2530	A
USGS	06043500	2017-06-19	2440	A
USGS	06043500	2017-06-20	2620	A
USGS	06043500	2017-06-21	2820	A
USGS	06043500	2017-06-22	2650	A
USGS	06043500	2017-06-23	2260	A
USGS	06043500	2017-06-24	2060	A
USGS	06043500	2017-06-25	1950	A
USGS	06043500	2017-06-26	1900	A
USGS	06043500	2017-06-27	2000	A
USGS	06043500	2017-06-28	1930	A
USGS	06043500	2017-06-29	1880	A
USGS	06043500	2017-06-30	1700	A
USGS	06043500	2017-07-01	1570	A
USGS	06043500	2017-07-02	1540	A
USGS	06043500	2017-07-03	1520	A
USGS	06043500	2017-07-04	1490	A
USGS	06043500	2017-07-05	1440	A
USGS	06043500	2017-07-06	1400	A
USGS	06043500	2017-07-07	1350	A
USGS	06043500	2017-07-08	1320	A
USGS	06043500	2017-07-09	1290	A
USGS	06043500	2017-07-10	1290	A
USGS	06043500	2017-07-11	1230	A
USGS	06043500	2017-07-12	1140	A
USGS	06043500	2017-07-13	1080	A
USGS	06043500	2017-07-14	1020	A
USGS	06043500	2017-07-15	997	A
USGS	06043500	2017-07-16	1010	A
USGS	06043500	2017-07-17	989	A
USGS	06043500	2017-07-18	946	A
USGS	06043500	2017-07-19	889	A
USGS	06043500	2017-07-20	849	A
USGS	06043500	2017-07-21	820	A
USGS	06043500	2017-07-22	791	A
USGS	06043500	2017-07-23	771	A
USGS	06043500	2017-07-24	754	A
USGS	06043500	2017-07-25	751	A
USGS	06043500	2017-07-26	757	A
USGS	06043500	2017-07-27	757	A
USGS	06043500	2017-07-28	743	A
USGS	06043500	2017-07-29	719	A
USGS	06043500	2017-07-30	698	A
USGS	06043500	2017-07-31	679	A
USGS	06043500	2017-08-01	654	A
USGS	06043500	2017-08-02	638	A
USGS	06043500	2017-08-03	629	A
USGS	06043500	2017-08-04	617	A
USGS	06043500	2017-08-05	606	A
USGS	06043500	2017-08-06	599	A
USGS	06043500	2017-08-07	589	A
USGS	06043500	2017-08-08	578	A
USGS	06043500	2017-08-09	576	A
USGS	06043500	2017-08-10	578	A
USGS	06043500	2017-08-11	558	A
USGS	06043500	2017-08-12	556	A
USGS	06043500	2017-08-13	563	A
USGS	06043500	2017-08-14	636	A
USGS	06043500	2017-08-15	609	A
USGS	06043500	2017-08-16	560	A
USGS	06043500	2017-08-17	546	A
USGS	06043500	2017-08-18	530	A
USGS	06043500	2017-08-19	520	A
USGS	06043500	2017-08-20	512	A
USGS	06043500	2017-08-21	507	A
USGS	06043500	2017-08-22	503	A
USGS	06043500	2017-08-23	494	A
USGS	06043500	2017-08-24	500	A
USGS	06043500	2017-08-25	523	A
USGS	06043500	2017-08-26	543	A
USGS	06043500	2017-08-27	499	A
USGS	06043500	2017-08-28	486	A
USGS	06043500	2017-08-29	480	A
USGS	06043500	2017-08-30	474	A
USGS	06043500	2017-08-31	473	A
USGS	06043500	2017-09-01	464	A
USGS	06043500	2017-09-02	457	A
USGS	06043500	2017-09-03	450	A
USGS	06043500	2017-09-04	445	A
USGS	06043500	2017-09-05	447	A
USGS	06043500	2017-09-06	444	A
USGS	06043500	2017-09-07	440	A
USGS	06043500	2017-09-08	439	A
USGS	06043500	2017-09-09	448	A
USGS	06043500	2017-09-10	440	A
USGS	06043500	2017-09-11	433	A
USGS	06043500	2017-09-12	428	A
USGS	06043500	2017-09-13	442	A
USGS	06043500	2017-09-14	496	A
USGS	06043500	2017-09-15	555	A
USGS	06043500	2017-09-16	548	A
USGS	06043500	2017-09-17	513	A
USGS	06043500	2017-09-18	527	A
USGS	06043500	2017-09-19	671	A
USGS	06043500	2017-09-20	585	A
USGS	06043500	2017-09-21	582	A
USGS	06043500	2017-09-22	590	A
USGS	06043500	2017-09-23	569	A
USGS	06043500	2017-09-24	541	A
USGS	06043500	2017-09-25	522	A
USGS	06043500	2017-09-26	521	A
USGS	06043500	2017-09-27	527	A
USGS	06043500	2017-09-28	529	A
USGS	06043500	2017-09-29	532	A
USGS	06043500	2017-09-30	549	A
USGS	06043500	2017-10-01	604	A
USGS	06043500	2017-10-02	570	A
USGS	06043500	2017-10-03	539	A
USGS	06043500	2017-10-04	518	A
USGS	06043500	2017-10-05	539	A
USGS	06043500	2017-10-06	522	A
USGS	06043500	2017-10-07	526	A
USGS	06043500	2017-10-08	530	A
USGS	06043500	2017-10-09	506	A
USGS	06043500	2017-10-10	497	A
USGS	06043500	2017-10-11	499	A
USGS	06043500	2017-10-12	513	A
USGS	06043500	2017-10-13	492	A
USGS	06043500	2017-10-14	487	A
USGS	06043500	2017-10-15	479	A
USGS	06043500	2017-10-16	481	A
USGS	06043500	2017-10-17	482	A
USGS	06043500	2017-10-18	486	A
USGS	06043500	2017-10-19	478	A
USGS	06043500	2017-10-20	481	A
USGS	06043500	2017-10-21	477	A
USGS	06043500	2017-10-22	480	A
USGS	06043500	2017-10-23	481	A
USGS	06043500	2017-10-24	453	A
USGS	06043500	2017-10-25	457	A
USGS	06043500	2017-10-26	485	A
USGS	06043500	2017-10-27	451	A
USGS	06043500	2017-10-28	462	A
USGS	06043500	2017-10-29	453	A
USGS	06043500	2017-10-30	427	A
USGS	06043500	2017-10-31	391	A
USGS	06043500	2017-11-01	475	A
USGS	06043500	2017-11-02	448	A
USGS	06043500	2017-11-03	451	A
USGS	06043500	2017-11-04	455	A
USGS	06043500	2017-11-05	408	A
USGS	06043500	2017-11-06	418	A
USGS	06043500	2017-11-07	330	A
USGS	06043500	2017-11-08	374	A
USGS	06043500	2017-11-09	433	A
USGS	06043500	2017-11-10	449	A
USGS	06043500	2017-11-11	431	A
USGS	06043500	2017-11-12	401	A
USGS	06043500	2017-11-13	413	A
USGS	06043500	2017-11-14	419	A
USGS	06043500	2017-11-15	382	A
USGS	06043500	2017-11-16	439	A
USGS	06043500	2017-11-17	431	A
USGS	06043500	2017-11-18	373	A
USGS	06043500	2017-11-19	375	A
USGS	06043500	2017-11-20	394	A
USGS	06043500	2017-11-21	409	A
USGS	06043500	2017-11-22	434	A
USGS	06043500	2017-11-23	463	A
USGS	06043500	2017-11-24	508	A
USGS	06043500	2017-11-25	468	A
USGS	06043500	2017-11-26	446	A
USGS	06043500	2017-11-27	524	A
USGS	06043500	2017-11-28	452	A
USGS	06043500	2017-11-29	443	A
USGS	06043500	2017-11-30	382	A
USGS	06043500	2017-12-01	437	A
USGS	06043500	2017-12-02	429	A
USGS	06043500	2017-12-03	446	A
USGS	06043500	2017-12-04	424	A
USGS	06043500	2017-12-05	346	A
USGS	06043500	2017-12-06	344	A
USGS	06043500	2017-12-07	377	A
USGS	06043500	2017-12-08	349	A
USGS	06043500	2017-12-09	313	A
USGS	06043500	2017-12-10	294	A
USGS	06043500	2017-12-11	289	A
USGS	06043500	2017-12-12	301	A
USGS	06043500	2017-12-13	331	A
USGS	06043500	2017-12-14	338	A
USGS	06043500	2017-12-15	316	A
USGS	06043500	2017-12-16	348	A
USGS	06043500	2017-12-17	335	A
USGS	06043500	2017-12-18	342	A
USGS	06043500	2017-12-19	361	A
USGS	06043500	2017-12-20	372	A
USGS	06043500	2017-12-21	330	A
USGS	06043500	2017-12-22	331	A
USGS	06043500	2017-12-23	312	A
USGS	06043500	2017-12-24	266	A
USGS	06043500	2017-12-25	295	A
USGS	06043500	2017-12-26	322	A
USGS	06043500	2017-12-27	353	A
USGS	06043500	2017-12-28	368	A
USGS	06043500	2017-12-29	352	A
USGS	06043500	2017-12-30	342	A
USGS	06043500	2017-12-31	326	A
USGS	06043500	2018-01-01	307	A
USGS	06043500	2018-01-02	284	A
USGS	06043500	2018-01-03	302	A
USGS	06043500	2018-01-04	334	A
USGS	06043500	2018-01-05	344	A
USGS	06043500	2018-01-06	338	A
USGS	06043500	2018-01-07	336	A
USGS	06043500	2018-01-08	340	A
USGS	06043500	2018-01-09	350	A
USGS	06043500	2018-01-10	377	A
USGS	06043500	2018-01-11	354	A
USGS	06043500	2018-01-12	346	A
USGS	06043500	2018-01-13	353	A
USGS	06043500	2018-01-14	348	A
USGS	06043500	2018-01-15	352	A
USGS	06043500	2018-01-16	304	A
USGS	06043500	2018-01-17	301	A
USGS	06043500	2018-01-18	338	A
USGS	06043500	2018-01-19	377	A
USGS	06043500	2018-01-20	356	A
USGS	06043500	2018-01-21	335	A
USGS	06043500	2018-01-22	318	A
USGS	06043500	2018-01-23	323	A
USGS	06043500	2018-01-24	321	A
USGS	06043500	2018-01-25	330	A
USGS	06043500	2018-01-26	326	A
USGS	06043500	2018-01-27	310	A
USGS	06043500	2018-01-28	313	A
USGS	06043500	2018-01-29	328	A
USGS	06043500	2018-01-30	340	A
USGS	06043500	2018-01-31	338	A
USGS	06043500	2018-02-01	325	A
USGS	06043500	2018-02-02	328	A
USGS	06043500	2018-02-03	335	A
USGS	06043500	2018-02-04	346	A
USGS	06043500	2018-02-05	358	A
USGS	06043500	2018-02-06	351	A
USGS	06043500	2018-02-07	340	A
USGS	06043500	2018-02-08	342	A
USGS	06043500	2018-02-09	330	A
USGS	06043500	2018-02-10	316	A
USGS	06043500	2018-02-11	281	A
USGS	06043500	2018-02-12	284	A
USGS	06043500	2018-02-13	284	A
USGS	06043500	2018-02-14	319	A
USGS	06043500	2018-02-15	320	A
USGS	06043500	2018-02-16	289	A
USGS	06043500	2018-02-17	294	A
USGS	06043500	2018-02-18	300	A
USGS	06043500	2018-02-19	268	A
USGS	06043500	2018-02-20	265	A
USGS	06043500	2018-02-21	254	A
USGS	06043500	2018-02-22	289	A
USGS	06043500	2018-02-23	279	A
USGS	06043500	2018-02-24	284	A
USGS	06043500	2018-02-25	283	A
USGS	06043500	2018-02-26	285	A
USGS	06043500	2018-02-27	274	A
USGS	06043500	2018-02-28	279	A
USGS	06043500	2018-03-01	276	A
USGS	06043500	2018-03-02	279	A
USGS	06043500	2018-03-03	279	A
USGS	06043500	2018-03-04	283	A
USGS	06043500	2018-03-05	279	A
USGS	06043500	2018-03-06	282	A
USGS	06043500	2018-03-07	280	A
USGS	06043500	2018-03-08	293	A
USGS	06043500	2018-03-09	296	A
USGS	06043500	2018-03-10	302	A
USGS	06043500	2018-03-11	291	A
USGS	06043500	2018-03-12	305	A
USGS	06043500	2018-03-13	317	A
USGS	06043500	2018-03-14	333	A
USGS	06043500	2018-03-15	368	A
USGS	06043500	2018-03-16	346	A
USGS	06043500	2018-03-17	326	A
USGS	06043500	2018-03-18	314	A
USGS	06043500	2018-03-19	322	A
USGS	06043500	2018-03-20	313	A
USGS	06043500	2018-03-21	309	A
USGS	06043500	2018-03-22	327	A
USGS	06043500	2018-03-23	397	A
USGS	06043500	2018-03-24	403	A
USGS	06043500	2018-03-25	354	A
USGS	06043500	2018-03-26	338	A
USGS	06043500	2018-03-27	322	A
USGS	06043500	2018-03-28	356	A
USGS	06043500	2018-03-29	338	A
USGS	06043500	2018-03-30	342	A
USGS	06043500	2018-03-31	343	A
USGS	06043500	2018-04-01	334	A
USGS	06043500	2018-04-02	358	A
USGS	06043500	2018-04-03	318	A
USGS	06043500	2018-04-04	339	A
USGS	06043500	2018-04-05	344	A
USGS	06043500	2018-04-06	360	A
USGS	06043500	2018-04-07	360	A
USGS	06043500	2018-04-08	388	A
USGS	06043500	2018-04-09	373	A
USGS	06043500	2018-04-10	363	A
USGS	06043500	2018-04-11	400	A
USGS	06043500	2018-04-12	460	A
USGS	06043500	2018-04-13	410	A
USGS	06043500	2018-04-14	385	A
USGS	06043500	2018-04-15	398	A
USGS	06043500	2018-04-16	468	A
USGS	06043500	2018-04-17	483	A
USGS	06043500	2018-04-18	433	A
USGS	06043500	2018-04-19	446	A
USGS	06043500	2018-04-20	484	A
USGS	06043500	2018-04-21	619	A
USGS	06043500	2018-04-22	800	A
USGS	06043500	2018-04-23	959	A
USGS	06043500	2018-04-24	797	A
USGS	06043500	2018-04-25	777	A
USGS	06043500	2018-04-26	847	A
USGS	06043500	2018-04-27	1060	A
USGS	06043500	2018-04-28	1400	A
USGS	06043500	2018-04-29	1820	A
USGS	06043500	2018-04-30	1590	A
USGS	06043500	2018-05-01	1380	A
USGS	06043500	2018-05-02	1250	A
USGS	06043500	2018-05-03	1230	A
USGS	06043500	2018-05-04	1390	A
USGS	06043500	2018-05-05	1690	A
USGS	06043500	2018-05-06	2030	A
USGS	06043500	2018-05-07	2640	A
USGS	06043500	2018-05-08	2980	A
USGS	06043500	2018-05-09	3360	A
USGS	06043500	2018-05-10	3710	A
USGS	06043500	2018-05-11	3780	A
USGS	06043500	2018-05-12	3130	A
USGS	06043500	2018-05-13	2730	A
USGS	06043500	2018-05-14	2730	A
USGS	06043500	2018-05-15	2690	A
USGS	06043500	2018-05-16	3150	A
USGS	06043500	2018-05-17	3620	A
USGS	06043500	2018-05-18	3720	A
USGS	06043500	2018-05-19	3640	A
USGS	06043500	2018-05-20	3730	A
USGS	06043500	2018-05-21	4050	A
USGS	06043500	2018-05-22	4310	A
USGS	06043500	2018-05-23	5220	A
USGS	06043500	2018-05-24	5410	A
USGS	06043500	2018-05-25	5460	A
USGS	06043500	2018-05-26	5690	A
USGS	06043500	2018-05-27	5810	A
USGS	06043500	2018-05-28	5720	A
USGS	06043500	2018-05-29	5800	A
USGS	06043500	2018-05-30	5650	A
USGS	06043500	2018-05-31	5310	A
USGS	06043500	2018-06-01	6040	A
USGS	06043500	2018-06-02	4760	A
USGS	06043500	2018-06-03	4260	A
USGS	06043500	2018-06-04	4440	A
USGS	06043500	2018-06-05	4780	A
USGS	06043500	2018-06-06	4570	A
USGS	06043500	2018-06-07	4480	A
USGS	06043500	2018-06-08	4430	A
USGS	06043500	2018-06-09	4250	A
USGS	06043500	2018-06-10	4110	A
USGS	06043500	2018-06-11	3380	A
USGS	06043500	2018-06-12	2850	A
USGS	06043500	2018-06-13	2570	A
USGS	06043500	2018-06-14	2650	A
USGS	06043500	2018-06-15	2610	A
USGS	06043500	2018-06-16	2550	A
USGS	06043500	2018-06-17	2610	A
USGS	06043500	2018-06-18	3280	A
USGS	06043500	2018-06-19	3100	A
USGS	06043500	2018-06-20	2850	A
USGS	06043500	2018-06-21	2690	A
USGS	06043500	2018-06-22	2750	A
USGS	06043500	2018-06-23	2760	A
USGS	06043500	2018-06-24	2540	A
USGS	06043500	2018-06-25	2360	A
USGS	06043500	2018-06-26	2380	A
USGS	06043500	2018-06-27	2280	A
USGS	06043500	2018-06-28	2160	A
USGS	06043500	2018-06-29	2340	A
USGS	06043500	2018-06-30	2060	A
USGS	06043500	2018-07-01	1890	A
USGS	06043500	2018-07-02	1820	A
USGS	06043500	2018-07-03	1800	A
USGS	06043500	2018-07-04	1650	A
USGS	06043500	2018-07-05	1560	A
USGS	06043500	2018-07-06	1530	A
USGS	06043500	2018-07-07	1510	A
USGS	06043500	2018-07-08	1480	A
USGS	06043500	2018-07-09	1420	A
USGS	06043500	2018-07-10	1410	A
USGS	06043500	2018-07-11	1360	A
USGS	06043500	2018-07-12	1290	A
USGS	06043500	2018-07-13	1230	A
USGS	06043500	2018-07-14	1170	A
USGS	06043500	2018-07-15	1130	A
USGS	06043500	2018-07-16	1100	A
USGS	06043500	2018-07-17	1070	A
USGS	06043500	2018-07-18	1050	A
USGS	06043500	2018-07-19	1000	A
USGS	06043500	2018-07-20	959	A
USGS	06043500	2018-07-21	928	A
USGS	06043500	2018-07-22	920	A
USGS	06043500	2018-07-23	883	A
USGS	06043500	2018-07-24	856	A
USGS	06043500	2018-07-25	855	A
USGS	06043500	2018-07-26	823	A
USGS	06043500	2018-07-27	802	A
USGS	06043500	2018-07-28	786	A
USGS	06043500	2018-07-29	769	A
USGS	06043500	2018-07-30	753	A
USGS	06043500	2018-07-31	736	A
USGS	06043500	2018-08-01	726	A
USGS	06043500	2018-08-02	730	A
USGS	06043500	2018-08-03	741	A
USGS	06043500	2018-08-04	741	A
USGS	06043500	2018-08-05	705	A
USGS	06043500	2018-08-06	699	A
USGS	06043500	2018-08-07	670	A
USGS	06043500	2018-08-08	652	A
USGS	06043500	2018-08-09	637	A
USGS	06043500	2018-08-10	623	A
USGS	06043500	2018-08-11	615	A
USGS	06043500	2018-08-12	609	A
USGS	06043500	2018-08-13	607	A
USGS	06043500	2018-08-14	599	A
USGS	06043500	2018-08-15	588	A
USGS	06043500	2018-08-16	578	A
USGS	06043500	2018-08-17	576	A
USGS	06043500	2018-08-18	579	A
USGS	06043500	2018-08-19	575	A
USGS	06043500	2018-08-20	585	A
USGS	06043500	2018-08-21	692	A
USGS	06043500	2018-08-22	602	A
USGS	06043500	2018-08-23	581	A
USGS	06043500	2018-08-24	563	A
USGS	06043500	2018-08-25	556	A
USGS	06043500	2018-08-26	551	A
USGS	06043500	2018-08-27	667	A
USGS	06043500	2018-08-28	629	A
USGS	06043500	2018-08-29	577	A
USGS	06043500	2018-08-30	553	A
USGS	06043500	2018-08-31	550	A
USGS	06043500	2018-09-01	537	A
USGS	06043500	2018-09-02	526	A
USGS	06043500	2018-09-03	517	A
USGS	06043500	2018-09-04	511	A
USGS	06043500	2018-09-05	506	A
USGS	06043500	2018-09-06	500	A
USGS	06043500	2018-09-07	497	A
USGS	06043500	2018-09-08	493	A
USGS	06043500	2018-09-09	492	A
USGS	06043500	2018-09-10	487	A
USGS	06043500	2018-09-11	481	A
USGS	06043500	2018-09-12	479	A
USGS	06043500	2018-09-13	486	A
USGS	06043500	2018-09-14	493	A
USGS	06043500	2018-09-15	480	A
USGS	06043500	2018-09-16	493	A
USGS	06043500	2018-09-17	476	A
USGS	06043500	2018-09-18	469	A
USGS	06043500	2018-09-19	468	A
USGS	06043500	2018-09-20	471	A
USGS	06043500	2018-09-21	466	A
USGS	06043500	2018-09-22	459	A
USGS	06043500	2018-09-23	459	A
USGS	06043500	2018-09-24	487	A
USGS	06043500	2018-09-25	479	A
USGS	06043500	2018-09-26	467	A
